sample_id	TPM	cancer_type	tissue_type	transcript
GTEX-14BMV-0005-SM-5NQ6Y	3.0533	LAML	Blood	SPN-202
GTEX-12WSL-0005-SM-5NQAD	0.3907	LAML	Blood	SPN-202
GTEX-ZV68-0006-SM-4YCEJ	3.5124	LAML	Blood	SPN-202
GTEX-12WSG-0005-SM-5NQA2	2.9948	LAML	Blood	SPN-202
GTEX-XMD2-0006-SM-4WWEG	3.2143	LAML	Blood	SPN-202
GTEX-XPT6-0006-SM-4B66Q	-3.1714	LAML	Blood	SPN-202
GTEX-12WSJ-0005-SM-5LU8S	0.8082	LAML	Blood	SPN-202
GTEX-11ZUS-0006-SM-5O9AJ	4.0207	LAML	Blood	SPN-202
GTEX-WEY5-0006-SM-3GIKG	-0.6643	LAML	Blood	SPN-202
GTEX-OIZI-0005-SM-2XCED	3.728	LAML	Blood	SPN-202
GTEX-XAJ8-0006-SM-46MVM	2.6067	LAML	Blood	SPN-202
GTEX-X5EB-0006-SM-46MV5	-1.0262	LAML	Blood	SPN-202
GTEX-XUW1-0005-SM-4BOQ7	3.055	LAML	Blood	SPN-202
GTEX-1399Q-0005-SM-5NQAG	4.4732	LAML	Blood	SPN-202
GTEX-ZDXO-0006-SM-4WKGF	3.4569	LAML	Blood	SPN-202
GTEX-ZVE2-0006-SM-51MRW	0.9191	LAML	Blood	SPN-202
GTEX-QLQW-0005-SM-2S1RA	1.0433	LAML	Blood	SPN-202
GTEX-13CF2-0006-SM-5O99L	2.5487	LAML	Blood	SPN-202
GTEX-XQ8I-0006-SM-4BOQ5	-1.6394	LAML	Blood	SPN-202
GTEX-13OVJ-0006-SM-5O98T	0.0014	LAML	Blood	SPN-202
GTEX-1399R-0006-SM-5N9FR	3.6195	LAML	Blood	SPN-202
GTEX-XUZC-0005-SM-4BOQ8	0.4865	LAML	Blood	SPN-202
GTEX-11UD2-0005-SM-5NQ9B	1.4335	LAML	Blood	SPN-202
GTEX-14C39-0005-SM-5NQBR	0.9568	LAML	Blood	SPN-202
GTEX-14H4A-0006-SM-5N9E3	-1.7322	LAML	Blood	SPN-202
GTEX-U4B1-0006-SM-3DB8E	1.8323	LAML	Blood	SPN-202
GTEX-131XE-0006-SM-5P9F9	0.7664	LAML	Blood	SPN-202
GTEX-N7MS-0007-SM-26GMV	1.3167	LAML	Blood	SPN-202
GTEX-WOFM-0005-SM-3MJF3	0.1124	LAML	Blood	SPN-202
GTEX-ZUA1-0005-SM-4YCEV	3.2929	LAML	Blood	SPN-202
GTEX-QCQG-0006-SM-5SI8M	1.4652	LAML	Blood	SPN-202
GTEX-111YS-0006-SM-5NQBE	0.7058	LAML	Blood	SPN-202
GTEX-XMK1-0005-SM-4B665	1.6558	LAML	Blood	SPN-202
GTEX-139TS-0005-SM-5NQC1	2.8219	LAML	Blood	SPN-202
GTEX-N7MS-0007-SM-2D7W1	3.1588	LAML	Blood	SPN-202
GTEX-QMR6-0005-SM-32PKY	-0.3383	LAML	Blood	SPN-202
GTEX-12WSM-0005-SM-5NQB3	1.0711	LAML	Blood	SPN-202
GTEX-11DXX-0005-SM-5NQ8B	0.044	LAML	Blood	SPN-202
GTEX-PLZ6-0006-SM-33HBZ	-6.5064	LAML	Blood	SPN-202
GTEX-12KS4-0005-SM-5SI94	3.2374	LAML	Blood	SPN-202
GTEX-XUJ4-0005-SM-4BOQ6	0.2642	LAML	Blood	SPN-202
GTEX-ZLV1-0005-SM-4WWAP	0.4447	LAML	Blood	SPN-202
GTEX-XQ3S-0006-SM-4BOQ4	4.6206	LAML	Blood	SPN-202
GTEX-OHPN-0005-SM-2YUML	3.8876	LAML	Blood	SPN-202
GTEX-12WSE-0005-SM-5NQAE	1.1382	LAML	Blood	SPN-202
GTEX-YB5E-0005-SM-4VDSO	1.4756	LAML	Blood	SPN-202
GTEX-X15G-0005-SM-3NMDA	2.2421	LAML	Blood	SPN-202
GTEX-117XS-0005-SM-5PNU6	3.8269	LAML	Blood	SPN-202
GTEX-13U4I-0006-SM-5N9CI	2.2783	LAML	Blood	SPN-202
GTEX-14BIN-0005-SM-5N9FE	3.6838	LAML	Blood	SPN-202
GTEX-ZVZP-0006-SM-51MSW	1.5415	LAML	Blood	SPN-202
GTEX-PVOW-0006-SM-3NMB8	2.9911	LAML	Blood	SPN-202
GTEX-14B4R-0006-SM-5O9A7	1.0503	LAML	Blood	SPN-202
GTEX-QMRM-0005-SM-3NB2A	1.9073	LAML	Blood	SPN-202
GTEX-X585-0005-SM-46MV3	6.0191	LAML	Blood	SPN-202
GTEX-1313W-0006-SM-5O9B1	2.5462	LAML	Blood	SPN-202
GTEX-Q2AG-0005-SM-5SI7F	4.0287	LAML	Blood	SPN-202
GTEX-WYVS-0006-SM-3NMA7	3.7857	LAML	Blood	SPN-202
GTEX-Y8LW-0005-SM-4V6EV	0.0718	LAML	Blood	SPN-202
GTEX-11P81-0006-SM-5NQ7A	0.688	LAML	Blood	SPN-202
GTEX-113JC-0006-SM-5O997	1.2875	LAML	Blood	SPN-202
GTEX-XBED-0006-SM-47JXO	-1.2142	LAML	Blood	SPN-202
GTEX-QDVJ-0005-SM-2TC5X	4.1571	LAML	Blood	SPN-202
GTEX-R53T-0005-SM-3GADK	2.1925	LAML	Blood	SPN-202
GTEX-PW2O-0006-SM-2I3DV	0.3231	LAML	Blood	SPN-202
GTEX-POMQ-0006-SM-33HBY	0.4865	LAML	Blood	SPN-202
GTEX-12BJ1-0006-SM-5SIB5	0.2522	LAML	Blood	SPN-202
GTEX-11EM3-0005-SM-5N9DK	-0.4325	LAML	Blood	SPN-202
GTEX-PWN1-0006-SM-5SI7T	0.7999	LAML	Blood	SPN-202
GTEX-RU72-0006-SM-2TF65	4.061	LAML	Blood	SPN-202
GTEX-12696-0005-SM-5LZYS	3.7248	LAML	Blood	SPN-202
GTEX-14E6D-0005-SM-5N9D7	3.9251	LAML	Blood	SPN-202
GTEX-YBZK-0005-SM-59HKG	1.5115	LAML	Blood	SPN-202
GTEX-X4XY-0006-SM-46MV2	2.4117	LAML	Blood	SPN-202
GTEX-QVJO-0006-SM-2S1RC	0.7664	LAML	Blood	SPN-202
GTEX-R55E-0006-SM-2TC5G	5.2765	LAML	Blood	SPN-202
GTEX-14C38-0006-SM-5NQBF	-0.0277	LAML	Blood	SPN-202
GTEX-12WSA-0005-SM-5O9BM	2.3564	LAML	Blood	SPN-202
GTEX-12126-0006-SM-5O9B8	3.7269	LAML	Blood	SPN-202
GTEX-WHPG-0006-SM-3NMBV	-0.6643	LAML	Blood	SPN-202
GTEX-ZVT3-0006-SM-51MT9	2.9929	LAML	Blood	SPN-202
GTEX-XMD1-0006-SM-4AT4Q	-0.6193	LAML	Blood	SPN-202
GTEX-1192X-0005-SM-5NQC3	-0.8084	LAML	Blood	SPN-202
GTEX-XK95-0005-SM-4AT4S	-1.8314	LAML	Blood	SPN-202
GTEX-U412-0006-SM-3DB8J	3.1062	LAML	Blood	SPN-202
GTEX-11VI4-0006-SM-5N9D8	1.105	LAML	Blood	SPN-202
GTEX-Z93S-0005-SM-4RGLW	4.5374	LAML	Blood	SPN-202
GTEX-12WSC-0005-SM-5MR3H	4.6224	LAML	Blood	SPN-202
GTEX-132NY-0005-SM-5O9AC	3.8759	LAML	Blood	SPN-202
GTEX-ZF2S-0006-SM-4WKHF	-0.7346	LAML	Blood	SPN-202
GTEX-S341-0006-SM-3NM8D	0.2762	LAML	Blood	SPN-202
GTEX-Y5LM-0005-SM-4V6EJ	0.8961	LAML	Blood	SPN-202
GTEX-YF7O-0005-SM-4W1ZU	0.9935	LAML	Blood	SPN-202
GTEX-PWCY-0005-SM-2I3E2	-0.6416	LAML	Blood	SPN-202
GTEX-Y8E5-0006-SM-47JWQ	-0.1504	LAML	Blood	SPN-202
GTEX-TML8-0005-SM-32QPA	1.9149	LAML	Blood	SPN-202
GTEX-13VXT-0005-SM-5N9F3	0.9716	LAML	Blood	SPN-202
GTEX-TSE9-0005-SM-4DXUF	2.3308	LAML	Blood	SPN-202
GTEX-148VJ-0006-SM-5NQB1	1.6649	LAML	Blood	SPN-202
GTEX-TKQ2-0006-SM-33HBH	2.05	LAML	Blood	SPN-202
GTEX-OOBJ-0006-SM-2I3F4	2.3135	LAML	Blood	SPN-202
GTEX-1399U-0005-SM-5NQ8K	0.6969	LAML	Blood	SPN-202
GTEX-Y9LG-0006-SM-4VBRK	0.1903	LAML	Blood	SPN-202
GTEX-XBEW-0006-SM-4AT4E	3.6463	LAML	Blood	SPN-202
GTEX-13CF3-0006-SM-5N9ED	-2.5479	LAML	Blood	SPN-202
GTEX-11I78-0005-SM-5N9GB	2.0878	LAML	Blood	SPN-202
GTEX-R55D-0006-SM-3GIJS	3.2752	LAML	Blood	SPN-202
GTEX-11DXY-0006-SM-5NQ8N	2.8381	LAML	Blood	SPN-202
GTEX-14E7W-0006-SM-5N9GG	4.3903	LAML	Blood	SPN-202
GTEX-139T8-0006-SM-5NQ6V	2.3394	LAML	Blood	SPN-202
GTEX-14E6C-0005-SM-5O98N	1.9188	LAML	Blood	SPN-202
GTEX-RNOR-0005-SM-2TF4Z	4.4919	LAML	Blood	SPN-202
GTEX-11P82-0006-SM-5N9FY	0.9419	LAML	Blood	SPN-202
GTEX-S4Q7-0006-SM-3K2AT	-1.8836	LAML	Blood	SPN-202
GTEX-11TUW-0006-SM-5LZW2	4.1748	LAML	Blood	SPN-202
GTEX-Y8DK-0005-SM-4RGNR	3.4894	LAML	Blood	SPN-202
GTEX-O5YT-0007-SM-32PK7	0.3907	LAML	Blood	SPN-202
GTEX-XBEC-0006-SM-4AT5T	2.1147	LAML	Blood	SPN-202
GTEX-WY7C-0006-SM-3NB3L	0.044	LAML	Blood	SPN-202
GTEX-U3ZN-0006-SM-3DB7Y	0.1903	LAML	Blood	SPN-202
GTEX-R55G-0006-SM-2TC6O	-1.4699	LAML	Blood	SPN-202
GTEX-11DXZ-0006-SM-5LZZH	1.4547	LAML	Blood	SPN-202
GTEX-PLZ4-0006-SM-5SI8L	3.7291	LAML	Blood	SPN-202
GTEX-S7PM-0006-SM-3NM8C	2.8681	LAML	Blood	SPN-202
GTEX-RVPU-0005-SM-2TF6L	1.3735	LAML	Blood	SPN-202
GTEX-ZVZQ-0006-SM-51MR8	3.865	LAML	Blood	SPN-202
GTEX-12ZZW-0005-SM-5O9BY	-0.5756	LAML	Blood	SPN-202
GTEX-QVUS-0006-SM-3GAE8	3.0428	LAML	Blood	SPN-202
GTEX-X3Y1-0006-SM-3P5ZG	1.5266	LAML	Blood	SPN-202
GTEX-139TU-0006-SM-5LZVN	3.3506	LAML	Blood	SPN-202
GTEX-Q2AH-0005-SM-5SI7G	1.9822	LAML	Blood	SPN-202
GTEX-T5JC-0005-SM-4DM7B	1.8323	LAML	Blood	SPN-202
GTEX-X88G-0006-SM-47JX5	2.4465	LAML	Blood	SPN-202
GTEX-WZTO-0006-SM-3NM9T	2.8858	LAML	Blood	SPN-202
GTEX-N7MT-0007-SM-3GACQ	3.7269	LAML	Blood	SPN-202
GTEX-RM2N-0006-SM-2TF5H	0.9115	LAML	Blood	SPN-202
GTEX-Y8E4-0006-SM-4V6EW	4.2072	LAML	Blood	SPN-202
GTEX-NL3H-0006-SM-2I3FW	1.8036	LAML	Blood	SPN-202
GTEX-ZVT4-0006-SM-57WB8	2.2175	LAML	Blood	SPN-202
GTEX-P4PP-0005-SM-2HMKX	0.2029	LAML	Blood	SPN-202
GTEX-RUSQ-0006-SM-2TF6P	-0.2328	LAML	Blood	SPN-202
GTEX-X4EP-0005-SM-3P5ZE	0.9493	LAML	Blood	SPN-202
GTEX-13CIG-0006-SM-5P9HF	2.0535	LAML	Blood	SPN-202
GTEX-WHSB-0005-SM-3LK7C	0.3685	LAML	Blood	SPN-202
GTEX-11GSP-0006-SM-5N9EL	2.3677	LAML	Blood	SPN-202
GTEX-139UC-0005-SM-5PNU7	3.3206	LAML	Blood	SPN-202
GTEX-11NSD-0005-SM-5LZZ5	2.2872	LAML	Blood	SPN-202
GTEX-14A6H-0006-SM-5NQ7W	4.0198	LAML	Blood	SPN-202
GTEX-13W3W-0005-SM-5SI9Y	0.517	LAML	Blood	SPN-202
GTEX-QCQG-0006-SM-2S1OW	0.9343	LAML	Blood	SPN-202
GTEX-11ILO-0006-SM-5LZWE	3.9223	LAML	Blood	SPN-202
GTEX-12C56-0006-SM-5N9E9	-1.5522	LAML	Blood	SPN-202
GTEX-X261-0005-SM-4PQYX	1.7702	LAML	Blood	SPN-202
GTEX-1314G-0005-SM-5NQ9O	2.236	LAML	Blood	SPN-202
GTEX-XPVG-0006-SM-4B65Z	-0.8599	LAML	Blood	SPN-202
GTEX-WRHK-0005-SM-3MJF5	0.6239	LAML	Blood	SPN-202
GTEX-12WSD-0005-SM-5N9FZ	4.4183	LAML	Blood	SPN-202
GTEX-132QS-0005-SM-5LZXK	-0.5973	LAML	Blood	SPN-202
GTEX-ZPU1-0006-SM-4WWAT	2.9013	LAML	Blood	SPN-202
GTEX-11WQC-0006-SM-5LZVP	4.0242	LAML	Blood	SPN-202
GTEX-PSDG-0005-SM-3GADC	3.1311	LAML	Blood	SPN-202
GTEX-PLZ5-0006-SM-5S2W5	1.6649	LAML	Blood	SPN-202
GTEX-XV7Q-0005-SM-4BRWI	2.5804	LAML	Blood	SPN-202
GTEX-Y114-0006-SM-4TT76	1.8484	LAML	Blood	SPN-202
GTEX-139D8-0006-SM-5LZX8	1.5998	LAML	Blood	SPN-202
GTEX-P44G-0006-SM-2TC6A	1.5266	LAML	Blood	SPN-202
GTEX-ZVP2-0005-SM-51MRK	2.036	LAML	Blood	SPN-202
GTEX-ZTTD-0006-SM-51MSJ	1.884	LAML	Blood	SPN-202
GTEX-WI4N-0005-SM-3LK7E	1.2209	LAML	Blood	SPN-202
GTEX-13113-0006-SM-5NQ7X	-2.3147	LAML	Blood	SPN-202
GTEX-13O61-0005-SM-5O9AU	1.7185	LAML	Blood	SPN-202
GTEX-NPJ7-0006-SM-3GACR	4.4536	LAML	Blood	SPN-202
GTEX-139T6-0006-SM-5LU92	0.1257	LAML	Blood	SPN-202
GTEX-X4XX-0005-SM-3NMCS	3.3689	LAML	Blood	SPN-202
GTEX-XLM4-0005-SM-4AT4P	5.1465	LAML	Blood	SPN-202
GTEX-UTHO-0006-SM-3NMCC	3.3619	LAML	Blood	SPN-202
GTEX-ZXES-0005-SM-57WCB	0.1124	LAML	Blood	SPN-202
GTEX-13OW6-0005-SM-5NQ9Z	4.1244	LAML	Blood	SPN-202
GTEX-14A5I-0005-SM-5N9FU	0.9935	LAML	Blood	SPN-202
GTEX-11DYG-0006-SM-5NQB2	3.6635	LAML	Blood	SPN-202
GTEX-13S86-0005-SM-5NQ7I	3.0706	LAML	Blood	SPN-202
GTEX-NPJ8-0007-SM-26GMF	-3.3076	LAML	Blood	SPN-202
GTEX-11GSO-0005-SM-5O9CA	3.0002	LAML	Blood	SPN-202
GTEX-13VXU-0006-SM-5N9FF	2.8422	LAML	Blood	SPN-202
GTEX-ZTX8-0006-SM-4YCE4	-0.7108	LAML	Blood	SPN-202
GTEX-Y5V5-0006-SM-4V6FE	1.7744	LAML	Blood	SPN-202
GTEX-U8XE-0126-SM-4E3I3	-9.9658	TGCT	Testis	SPN-202
GTEX-QLQW-1026-SM-447A9	-1.9942	TGCT	Testis	SPN-202
GTEX-144GN-1626-SM-5Q5BU	-2.9324	TGCT	Testis	SPN-202
GTEX-11ONC-2226-SM-5HL6D	-3.0469	TGCT	Testis	SPN-202
GTEX-OXRL-2126-SM-3NM98	-2.2447	TGCT	Testis	SPN-202
GTEX-U3ZH-1526-SM-4DXV1	-2.8262	TGCT	Testis	SPN-202
GTEX-QEG5-0126-SM-4R1JR	-9.9658	TGCT	Testis	SPN-202
GTEX-13NZA-2526-SM-5IJFX	-9.9658	TGCT	Testis	SPN-202
GTEX-S95S-1126-SM-4B64E	-4.2934	TGCT	Testis	SPN-202
GTEX-13112-0226-SM-5P9IV	-9.9658	TGCT	Testis	SPN-202
GTEX-13O61-2026-SM-5J2M6	-2.2447	TGCT	Testis	SPN-202
GTEX-14ABY-0626-SM-5Q5C9	-5.5735	TGCT	Testis	SPN-202
GTEX-RUSQ-2126-SM-47JXK	-3.6259	TGCT	Testis	SPN-202
GTEX-11UD2-2826-SM-5GU6X	-5.0116	TGCT	Testis	SPN-202
GTEX-N7MS-0126-SM-3TW8O	-3.816	TGCT	Testis	SPN-202
GTEX-ZTX8-1126-SM-51MRM	-5.5735	TGCT	Testis	SPN-202
GTEX-TKQ2-1526-SM-4DXUN	-5.5735	TGCT	Testis	SPN-202
GTEX-12C56-1426-SM-5FQSW	-9.9658	TGCT	Testis	SPN-202
GTEX-T6MN-2026-SM-4DM7L	-9.9658	TGCT	Testis	SPN-202
GTEX-ZVTK-0126-SM-57WDG	-3.6259	TGCT	Testis	SPN-202
GTEX-11LCK-2326-SM-5HL53	-9.9658	TGCT	Testis	SPN-202
GTEX-WVJS-2726-SM-4MVNU	-2.0529	TGCT	Testis	SPN-202
GTEX-145MO-0126-SM-5S2QU	-9.9658	TGCT	Testis	SPN-202
GTEX-X261-2326-SM-4PQYU	-6.5064	TGCT	Testis	SPN-202
GTEX-ZT9W-2226-SM-57WFU	-5.5735	TGCT	Testis	SPN-202
GTEX-T8EM-0126-SM-4DM5R	-3.1714	TGCT	Testis	SPN-202
GTEX-144GL-0726-SM-5LU4P	-9.9658	TGCT	Testis	SPN-202
GTEX-Y5V6-1726-SM-4VDSZ	-4.035	TGCT	Testis	SPN-202
GTEX-111FC-1926-SM-5GZYC	-3.816	TGCT	Testis	SPN-202
GTEX-RWSA-2426-SM-47JXR	-2.5479	TGCT	Testis	SPN-202
GTEX-Y9LG-1726-SM-4VBQE	-3.0469	TGCT	Testis	SPN-202
GTEX-139T8-0726-SM-5L3D2	-9.9658	TGCT	Testis	SPN-202
GTEX-QV44-1726-SM-4R1KG	-9.9658	TGCT	Testis	SPN-202
GTEX-117YW-1526-SM-5EGGP	-9.9658	TGCT	Testis	SPN-202
GTEX-12WSM-1326-SM-5GCP9	-9.9658	TGCT	Testis	SPN-202
GTEX-WVLH-2626-SM-4MVNV	-3.1714	TGCT	Testis	SPN-202
GTEX-145LT-0426-SM-5LUAP	-9.9658	TGCT	Testis	SPN-202
GTEX-ZAB5-2426-SM-5CVMW	-6.5064	TGCT	Testis	SPN-202
GTEX-YEC3-1726-SM-5IFIK	-9.9658	TGCT	Testis	SPN-202
GTEX-147JS-0126-SM-5S2TW	-4.6082	TGCT	Testis	SPN-202
GTEX-PW2O-1426-SM-48TCD	-3.6259	TGCT	Testis	SPN-202
GTEX-11DXY-0226-SM-5H123	-9.9658	TGCT	Testis	SPN-202
GTEX-S4Q7-1226-SM-4AD5I	-3.816	TGCT	Testis	SPN-202
GTEX-11EQ8-1426-SM-5EGJR	-9.9658	TGCT	Testis	SPN-202
GTEX-ZLFU-2026-SM-4WWG2	-9.9658	TGCT	Testis	SPN-202
GTEX-QDVN-1926-SM-48TZ8	-6.5064	TGCT	Testis	SPN-202
GTEX-1212Z-0326-SM-5FQSJ	-9.9658	TGCT	Testis	SPN-202
GTEX-T5JC-0726-SM-4DM55	-5.5735	TGCT	Testis	SPN-202
GTEX-SIU7-1526-SM-4BRWQ	-1.9942	TGCT	Testis	SPN-202
GTEX-QV31-1126-SM-4R1K4	-3.816	TGCT	Testis	SPN-202
GTEX-WFG8-1926-SM-4LVM1	-9.9658	TGCT	Testis	SPN-202
GTEX-WY7C-2226-SM-4ONCS	-4.6082	TGCT	Testis	SPN-202
GTEX-SNOS-1126-SM-4DM67	-9.9658	TGCT	Testis	SPN-202
GTEX-WHSE-0426-SM-4M1XO	-9.9658	TGCT	Testis	SPN-202
GTEX-11EI6-2226-SM-5EGJM	-5.0116	TGCT	Testis	SPN-202
GTEX-11WQC-2326-SM-5EQKE	-3.458	TGCT	Testis	SPN-202
GTEX-NPJ8-1226-SM-3MJHM	-9.9658	TGCT	Testis	SPN-202
GTEX-11WQK-2826-SM-5EQKH	-4.035	TGCT	Testis	SPN-202
GTEX-OOBJ-2126-SM-3NB1N	-3.816	TGCT	Testis	SPN-202
GTEX-11EQ9-1926-SM-5PNVV	-4.6082	TGCT	Testis	SPN-202
GTEX-O5YT-2126-SM-3MJGD	-5.0116	TGCT	Testis	SPN-202
GTEX-P4PQ-2126-SM-3NMCV	-9.9658	TGCT	Testis	SPN-202
GTEX-ZPU1-2126-SM-57WED	-9.9658	TGCT	Testis	SPN-202
GTEX-ZYT6-2726-SM-5GICP	-9.9658	TGCT	Testis	SPN-202
GTEX-OHPM-2126-SM-3LK75	-5.5735	TGCT	Testis	SPN-202
GTEX-OIZI-0126-SM-3NB13	-4.2934	TGCT	Testis	SPN-202
GTEX-1399Q-2826-SM-5IJEZ	-9.9658	TGCT	Testis	SPN-202
GTEX-117XS-2026-SM-5GID1	-4.035	TGCT	Testis	SPN-202
GTEX-111VG-1926-SM-5GIDO	-3.6259	TGCT	Testis	SPN-202
GTEX-RM2N-1326-SM-48FCW	-9.9658	TGCT	Testis	SPN-202
GTEX-RN64-2326-SM-48FDW	-2.5479	TGCT	Testis	SPN-202
GTEX-PLZ5-1526-SM-3P5ZX	-2.5479	TGCT	Testis	SPN-202
GTEX-ZUA1-2726-SM-59HLJ	-5.0116	TGCT	Testis	SPN-202
GTEX-REY6-0126-SM-48FDT	-9.9658	TGCT	Testis	SPN-202
GTEX-145MF-1726-SM-5LU9H	-3.458	TGCT	Testis	SPN-202
GTEX-11GS4-2026-SM-5N9CP	-9.9658	TGCT	Testis	SPN-202
GTEX-SNMC-1026-SM-4DM7K	-4.035	TGCT	Testis	SPN-202
GTEX-QMRM-1526-SM-4R1K6	-5.5735	TGCT	Testis	SPN-202
GTEX-131XF-2026-SM-5DUWG	-0.9132	TGCT	Testis	SPN-202
GTEX-P4QS-2126-SM-3NMCF	-9.9658	TGCT	Testis	SPN-202
GTEX-131XE-0426-SM-5IJF4	-5.5735	TGCT	Testis	SPN-202
GTEX-12WSI-2126-SM-5GCMV	-9.9658	TGCT	Testis	SPN-202
GTEX-XAJ8-1326-SM-47JYT	-9.9658	TGCT	Testis	SPN-202
GTEX-WH7G-1926-SM-4LVMM	-9.9658	TGCT	Testis	SPN-202
GTEX-14A6H-2326-SM-5Q5B5	-9.9658	TGCT	Testis	SPN-202
GTEX-111YS-2026-SM-5EGGL	-9.9658	TGCT	Testis	SPN-202
GTEX-ZY6K-1726-SM-5GZX8	-9.9658	TGCT	Testis	SPN-202
GTEX-R55D-0126-SM-48FEL	-2.3147	TGCT	Testis	SPN-202
GTEX-139TT-2226-SM-5LZWO	-9.9658	TGCT	Testis	SPN-202
GTEX-XBED-2026-SM-4AT5D	-4.035	TGCT	Testis	SPN-202
GTEX-13OVL-0426-SM-5IFG6	-3.458	TGCT	Testis	SPN-202
GTEX-YF7O-2026-SM-4W1YE	-9.9658	TGCT	Testis	SPN-202
GTEX-QEG4-0126-SM-48TZE	-9.9658	TGCT	Testis	SPN-202
GTEX-11NV4-1726-SM-5N9FC	-9.9658	TGCT	Testis	SPN-202
GTEX-XPT6-1626-SM-4B655	-4.035	TGCT	Testis	SPN-202
GTEX-Z93S-1726-SM-5HL8G	-6.5064	TGCT	Testis	SPN-202
GTEX-SUCS-1326-SM-4DM5T	-6.5064	TGCT	Testis	SPN-202
GTEX-111CU-1726-SM-5EGHM	-3.0469	TGCT	Testis	SPN-202
GTEX-XQ3S-2726-SM-4BOP2	-9.9658	TGCT	Testis	SPN-202
GTEX-1192W-2326-SM-5N9BS	-2.9324	TGCT	Testis	SPN-202
GTEX-13G51-0826-SM-5K7VB	-0.3752	TGCT	Testis	SPN-202
GTEX-14753-0626-SM-5Q5CY	-9.9658	TGCT	Testis	SPN-202
GTEX-139TS-1726-SM-5IJG5	-9.9658	TGCT	Testis	SPN-202
GTEX-13O21-1226-SM-5J2MK	-4.035	TGCT	Testis	SPN-202
GTEX-NFK9-0126-SM-3LK5H	-3.3076	TGCT	Testis	SPN-202
GTEX-Y8E4-2226-SM-5LU94	-9.9658	TGCT	Testis	SPN-202
GTEX-WOFM-1126-SM-4OOSB	-3.816	TGCT	Testis	SPN-202
GTEX-132QS-1226-SM-5P9GD	-3.3076	TGCT	Testis	SPN-202
GTEX-U3ZM-1626-SM-4DXSK	-9.9658	TGCT	Testis	SPN-202
GTEX-12696-0226-SM-5EGL3	-9.9658	TGCT	Testis	SPN-202
GTEX-XMK1-2026-SM-4B65K	-5.0116	TGCT	Testis	SPN-202
GTEX-P4QR-0226-SM-3NMCH	-4.2934	TGCT	Testis	SPN-202
GTEX-13OVH-0726-SM-5N9BU	-6.5064	TGCT	Testis	SPN-202
GTEX-WZTO-0326-SM-4PQYZ	-5.0116	TGCT	Testis	SPN-202
GTEX-Y3I4-2026-SM-4TT6Z	-2.9324	TGCT	Testis	SPN-202
GTEX-X5EB-2026-SM-4E3KA	-3.6259	TGCT	Testis	SPN-202
GTEX-ZAB4-0126-SM-5CVMG	-3.3076	TGCT	Testis	SPN-202
GTEX-13O1R-0726-SM-5IJEI	-3.816	TGCT	Testis	SPN-202
GTEX-OOBK-2126-SM-3LK5T	-9.9658	TGCT	Testis	SPN-202
GTEX-ZT9X-1426-SM-5DUX1	-2.6349	TGCT	Testis	SPN-202
GTEX-12WSH-0326-SM-5GCNH	-9.9658	TGCT	Testis	SPN-202
GTEX-12WSL-2326-SM-5DUXQ	-3.458	TGCT	Testis	SPN-202
GTEX-YFCO-1726-SM-4W21S	-3.458	TGCT	Testis	SPN-202
GTEX-13FLW-2126-SM-5N9FD	-4.2934	TGCT	Testis	SPN-202
GTEX-YB5E-1926-SM-5IFIG	-2.5479	TGCT	Testis	SPN-202
GTEX-Q2AI-1226-SM-48U14	-9.9658	TGCT	Testis	SPN-202
GTEX-12ZZY-0126-SM-5LZV2	-9.9658	TGCT	Testis	SPN-202
GTEX-13QJ3-0226-SM-5S2PU	-1.8836	TGCT	Testis	SPN-202
GTEX-147F4-0626-SM-5LUAK	-9.9658	TGCT	Testis	SPN-202
GTEX-11NUK-2626-SM-5A5MB	-3.6259	TGCT	Testis	SPN-202
GTEX-11DXZ-2126-SM-59881	-9.9658	TGCT	Testis	SPN-202
GTEX-145MH-2326-SM-5O9AW	-5.0116	TGCT	Testis	SPN-202
GTEX-V1D1-2126-SM-4JBH4	-2.9324	TGCT	Testis	SPN-202
GTEX-11TUW-2226-SM-5EQL9	-9.9658	TGCT	Testis	SPN-202
GTEX-WK11-0326-SM-4OOS6	-5.5735	TGCT	Testis	SPN-202
GTEX-ZV7C-2026-SM-5NQ8F	-4.035	TGCT	Testis	SPN-202
GTEX-11P7K-1026-SM-5HL6Y	-3.3076	TGCT	Testis	SPN-202
GTEX-Q2AH-1526-SM-48TZG	-4.6082	TGCT	Testis	SPN-202
GTEX-ZA64-1626-SM-5CVME	-9.9658	TGCT	Testis	SPN-202
GTEX-ZYFC-0126-SM-5GIEH	-2.7274	TGCT	Testis	SPN-202
GTEX-X3Y1-2626-SM-4PQZI	-9.9658	TGCT	Testis	SPN-202
GTEX-1399T-1526-SM-5P9J6	-2.6349	TGCT	Testis	SPN-202
GTEX-R55E-0726-SM-48FCZ	-9.9658	TGCT	Testis	SPN-202
GTEX-11OF3-1826-SM-5987N	-4.6082	TGCT	Testis	SPN-202
GTEX-U8T8-1126-SM-4DXUE	-5.0116	TGCT	Testis	SPN-202
GTEX-WHSB-2126-SM-4M1XF	-3.458	TGCT	Testis	SPN-202
GTEX-R55C-1426-SM-48FED	-3.816	TGCT	Testis	SPN-202
GTEX-X4XX-0726-SM-4QARS	-2.3884	TGCT	Testis	SPN-202
GTEX-Y111-2426-SM-4TT23	-9.9658	TGCT	Testis	SPN-202
